日期,时间,品种,标的,交易类型,下单类型,数量,成交价,成交额,平仓盈亏,手续费,成交状态
2013-10-16,09:00,股票,康达新材(002669.XSHE),卖,市价单,-7300股,12.37,(90301),-1314,117.39,全部成交,-,2013-10-16
2013-10-17,09:00,股票,康达新材(002669.XSHE),买,市价单,7500股,11.98,89850,0,26.96,全部成交,-,2013-10-17
2013-10-21,09:00,股票,康达新材(002669.XSHE),卖,市价单,-7600股,11.9,(90440),-665,117.57,全部成交,-,2013-10-21
2013-10-25,09:00,股票,万安科技(002590.XSHE),买,市价单,7400股,12.09,89466,0,26.84,全部成交,-,2013-10-25
2013-10-28,09:00,股票,万安科技(002590.XSHE),卖,市价单,-7400股,12.29,(90946),1480,118.23,全部成交,-,2013-10-28
2013-12-06,09:00,股票,龙生股份(002625.XSHE),买,市价单,8600股,10.53,90558,0,27.17,全部成交,-,2013-12-06
2013-12-09,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-8400股,10.44,(87696),-756,114,全部成交,-,2013-12-09
2013-12-10,09:00,股票,龙生股份(002625.XSHE),买,市价单,8200股,10.62,87084,0,26.13,全部成交,-,2013-12-10
2013-12-11,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-8300股,10.54,(87482),-646.21,113.73,全部成交,-,2013-12-11
2013-12-12,09:00,股票,龙生股份(002625.XSHE),买,市价单,3500股,10.29,36015,0,10.8,全部成交,-,2013-12-12
2013-12-12,09:00,股票,棒杰股份(002634.XSHE),买,市价单,3600股,14.41,51876,0,15.56,全部成交,-,2013-12-12
2013-12-13,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-3400股,10.34,(35156),139.04,45.7,全部成交,-,2013-12-13
2013-12-16,09:00,股票,恒大高新(002591.XSHE),买,市价单,500股,13.08,6540,0,5,全部成交,-,2013-12-16
2013-12-16,09:00,股票,龙生股份(002625.XSHE),买,市价单,300股,10.49,3147,0,5,全部成交,-,2013-12-16
2013-12-16,09:00,股票,万安科技(002590.XSHE),买,市价单,500股,12.89,6445,0,5,全部成交,-,2013-12-16
2013-12-16,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-3000股,14.66,(43980),750,57.17,全部成交,-,2013-12-16
2013-12-16,09:00,股票,浙江世宝(002703.XSHE),买,市价单,500股,20.93,10465,0,5,全部成交,-,2013-12-16
2013-12-17,09:00,股票,恒大高新(002591.XSHE),卖,市价单,-500股,12.48,(6240),-300,11.24,全部成交,-,2013-12-17
2013-12-17,09:00,股票,深大通(000038.XSHE),买,市价单,800股,12.43,9944,0,5,全部成交,-,2013-12-17
2013-12-17,09:00,股票,万安科技(002590.XSHE),买,市价单,300股,12.82,3846,0,5,全部成交,-,2013-12-17
2013-12-17,09:00,股票,棒杰股份(002634.XSHE),买,市价单,200股,14.66,2932,0,5,全部成交,-,2013-12-17
2013-12-17,09:00,股票,浙江世宝(002703.XSHE),买,市价单,300股,20.32,6096,0,5,全部成交,-,2013-12-17
2013-12-18,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-800股,19.23,(15384),-1177,20.38,全部成交,-,2013-12-18
2013-12-18,09:00,股票,深大通(000038.XSHE),卖,市价单,-800股,12.27,(9816),-128,14.82,全部成交,-,2013-12-18
2013-12-18,09:00,股票,万安科技(002590.XSHE),卖,市价单,-800股,12.22,(9776),-515,14.78,全部成交,-,2013-12-18
2013-12-19,09:00,股票,万安科技(002590.XSHE),买,市价单,5800股,12.42,72036,0,21.61,全部成交,-,2013-12-19
2013-12-20,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-500股,10.17,(5085),-121.82,10.09,全部成交,-,2013-12-20
2013-12-20,09:00,股票,万安科技(002590.XSHE),卖,市价单,-5700股,12.27,(69939),-855,90.92,全部成交,-,2013-12-20
2013-12-24,09:00,股票,万安科技(002590.XSHE),卖,市价单,-100股,11.99,(1199),-43,6.2,全部成交,-,2013-12-24
2013-12-24,09:00,股票,棒杰股份(002634.XSHE),买,市价单,4700股,12.95,60865,0,18.26,全部成交,-,2013-12-24
2013-12-26,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-5500股,13.37,(73535),1092,95.6,全部成交,-,2013-12-26
2013-12-26,09:00,股票,龙生股份(002625.XSHE),买,市价单,1400股,10.94,15316,0,5,全部成交,-,2013-12-26
2013-12-27,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-1400股,10.55,(14770),-546,19.77,全部成交,-,2013-12-27
2014-02-20,09:00,股票,乔治白(002687.XSHE),买,市价单,600股,10.47,6282,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,恒大高新(002591.XSHE),买,市价单,600股,16.22,9732,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,龙生股份(002625.XSHE),买,市价单,600股,12.69,7614,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,浙江世宝(002703.XSHE),买,市价单,600股,21.71,13026,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,兄弟科技(002562.XSHE),买,市价单,600股,11.51,6906,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,康达新材(002669.XSHE),买,市价单,600股,16.26,9756,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,万安科技(002590.XSHE),买,市价单,600股,15.42,9252,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,棒杰股份(002634.XSHE),买,市价单,600股,16.05,9630,0,5,全部成交,-,2014-02-20
2014-02-20,09:00,股票,闽发铝业(002578.XSHE),买,市价单,600股,12.28,7368,0,5,全部成交,-,2014-02-20
2014-02-21,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-600股,20.97,(12582),-444,17.58,全部成交,-,2014-02-21
2014-02-21,09:00,股票,兄弟科技(002562.XSHE),卖,市价单,-600股,11.09,(6654),-252,11.65,全部成交,-,2014-02-21
2014-02-21,09:00,股票,恒大高新(002591.XSHE),卖,市价单,-600股,15.22,(9132),-600,14.13,全部成交,-,2014-02-21
2014-02-21,09:00,股票,乔治白(002687.XSHE),卖,市价单,-400股,10.26,(4104),-84,9.1,全部成交,-,2014-02-21
2014-02-21,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-400股,12.28,(4912),-164,9.91,全部成交,-,2014-02-21
2014-02-21,09:00,股票,康达新材(002669.XSHE),卖,市价单,-400股,15.91,(6364),-140,11.36,全部成交,-,2014-02-21
2014-02-21,09:00,股票,万安科技(002590.XSHE),卖,市价单,-400股,15.73,(6292),124,11.29,全部成交,-,2014-02-21
2014-02-21,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-400股,15.48,(6192),-228,11.19,全部成交,-,2014-02-21
2014-02-21,09:00,股票,闽发铝业(002578.XSHE),卖,市价单,-400股,12.16,(4864),-48,9.86,全部成交,-,2014-02-21
2014-02-24,09:00,股票,闽发铝业(002578.XSHE),卖,市价单,-200股,12.14,(2428),-28,7.43,全部成交,-,2014-02-24
2014-02-24,09:00,股票,康达新材(002669.XSHE),买,市价单,600股,16.18,9708,0,5,全部成交,-,2014-02-24
2014-02-24,09:00,股票,万安科技(002590.XSHE),买,市价单,600股,15.82,9492,0,5,全部成交,-,2014-02-24
2014-02-24,09:00,股票,棒杰股份(002634.XSHE),买,市价单,600股,15.08,9048,0,5,全部成交,-,2014-02-24
2014-02-24,09:00,股票,浙江世宝(002703.XSHE),买,市价单,800股,21.78,17424,0,5.23,全部成交,-,2014-02-24
2014-02-24,09:00,股票,乔治白(002687.XSHE),买,市价单,600股,10.04,6024,0,5,全部成交,-,2014-02-24
2014-02-25,09:00,股票,康达新材(002669.XSHE),卖,市价单,-400股,16.45,(6580),100,11.58,全部成交,-,2014-02-25
2014-02-25,09:00,股票,万安科技(002590.XSHE),卖,市价单,-400股,15.67,(6268),-20,11.27,全部成交,-,2014-02-25
2014-02-25,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-400股,16.48,(6592),463,11.59,全部成交,-,2014-02-25
2014-02-25,09:00,股票,乔治白(002687.XSHE),卖,市价单,-400股,10.29,(4116),57,9.12,全部成交,-,2014-02-25
2014-02-26,09:00,股票,棒杰股份(002634.XSHE),买,市价单,2500股,14.3,35750,0,10.73,全部成交,-,2014-02-26
2014-02-27,09:00,股票,康达新材(002669.XSHE),卖,市价单,-400股,15.28,(6112),-368,11.11,全部成交,-,2014-02-27
2014-03-05,09:00,股票,龙生股份(002625.XSHE),买,市价单,900股,12.84,11556,0,5,全部成交,-,2014-03-05
2014-03-06,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-800股,12.44,(9952),-298.18,14.95,全部成交,-,2014-03-06
2014-03-07,09:00,股票,龙生股份(002625.XSHE),买,市价单,700股,12.74,8918,0,5,全部成交,-,2014-03-07
2014-03-10,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-900股,13.11,(11799),313.36,16.8,全部成交,-,2014-03-10
2014-03-10,09:00,股票,万安科技(002590.XSHE),卖,市价单,-300股,14.38,(4314),-402,9.31,全部成交,-,2014-03-10
2014-03-10,09:00,股票,乔治白(002687.XSHE),卖,市价单,-300股,9.69,(2907),-137.25,7.91,全部成交,-,2014-03-10
2014-03-11,09:00,股票,龙生股份(002625.XSHE),买,市价单,300股,12.62,3786,0,5,全部成交,-,2014-03-11
2014-03-11,09:00,股票,万安科技(002590.XSHE),买,市价单,300股,14.15,4245,0,5,全部成交,-,2014-03-11
2014-03-11,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-300股,19.12,(5736),-798,10.74,全部成交,-,2014-03-11
2014-03-11,09:00,股票,乔治白(002687.XSHE),买,市价单,300股,9.13,2739,0,5,全部成交,-,2014-03-11
2014-03-12,09:00,股票,乔治白(002687.XSHE),卖,市价单,-400股,9.29,(3716),-37.75,8.72,全部成交,-,2014-03-12
2014-03-12,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-400股,13.58,(5432),369.82,10.43,全部成交,-,2014-03-12
2014-03-12,09:00,股票,万安科技(002590.XSHE),卖,市价单,-400股,14.28,(5712),-105,10.71,全部成交,-,2014-03-12
2014-03-12,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-2900股,14.14,(41006),-873,53.31,全部成交,-,2014-03-12
2014-03-12,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-500股,19.36,(9680),-1210,14.68,全部成交,-,2014-03-12
2014-04-11,09:00,股票,棒杰股份(002634.XSHE),买,市价单,1800股,15.09,27162,0,8.15,全部成交,-,2014-04-11
2014-04-11,09:00,股票,浙江世宝(002703.XSHE),买,市价单,1800股,20.22,36396,0,10.92,全部成交,-,2014-04-11
2014-04-11,09:00,股票,乔治白(002687.XSHE),买,市价单,1800股,10.22,18396,0,5.52,全部成交,-,2014-04-11
2014-04-14,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-1700股,15.04,(25568),-85,33.24,全部成交,-,2014-04-14
2014-04-14,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-1700股,19.67,(33439),-935,43.47,全部成交,-,2014-04-14
2014-04-14,09:00,股票,乔治白(002687.XSHE),卖,市价单,-1700股,10.2,(17340),-34,22.54,全部成交,-,2014-04-14
2014-04-15,09:00,股票,龙生股份(002625.XSHE),买,市价单,1100股,11.91,13101,0,5,全部成交,-,2014-04-15
2014-04-15,09:00,股票,棒杰股份(002634.XSHE),买,市价单,1000股,15.5,15500,0,5,全部成交,-,2014-04-15
2014-04-15,09:00,股票,浙江世宝(002703.XSHE),买,市价单,1000股,19.75,19750,0,5.93,全部成交,-,2014-04-15
2014-04-15,09:00,股票,乔治白(002687.XSHE),买,市价单,1000股,10.33,10330,0,5,全部成交,-,2014-04-15
2014-04-15,09:00,股票,柘中建设(002346.XSHE),买,市价单,1100股,8.74,9614,0,5,全部成交,-,2014-04-15
2014-04-16,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-900股,11.81,(10629),-90,15.63,全部成交,-,2014-04-16
2014-04-16,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-900股,15.16,(13644),-272.45,18.64,全部成交,-,2014-04-16
2014-04-16,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-900股,19.9,(17910),96.55,23.28,全部成交,-,2014-04-16
2014-04-16,09:00,股票,乔治白(002687.XSHE),卖,市价单,-900股,10.22,(9198),-90,14.2,全部成交,-,2014-04-16
2014-04-16,09:00,股票,柘中建设(002346.XSHE),卖,市价单,-900股,8.55,(7695),-171,12.7,全部成交,-,2014-04-16
2014-04-17,09:00,股票,龙生股份(002625.XSHE),买,市价单,900股,12.05,10845,0,5,全部成交,-,2014-04-17
2014-04-17,09:00,股票,棒杰股份(002634.XSHE),买,市价单,900股,15.12,13608,0,5,全部成交,-,2014-04-17
2014-04-17,09:00,股票,浙江世宝(002703.XSHE),买,市价单,900股,19.91,17919,0,5.38,全部成交,-,2014-04-17
2014-04-17,09:00,股票,乔治白(002687.XSHE),买,市价单,900股,10.19,9171,0,5,全部成交,-,2014-04-17
